"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L19241","PROPERTY_TYPE_CODES","com.serotonin.mango.vo.dataSource.bacnet.BACnetIPPointLocatorVO.PROPERTY_TYPE_CODES;Lcom/serotonin/mango/util/ExportCodes;","L7231","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\bacnet\BACnetIPPointLocatorVO.java","454","5","454","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5903","EBI25","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.EBI25;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","82","9","87","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5907","VICONICS","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.VICONICS;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","88","9","93","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5891","BACNET","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.BACNET;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","94","9","99","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L576","DNP3_IP","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.DNP3_IP;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","100","9","105","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L716","DNP3_SERIAL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.DNP3_SERIAL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","106","9","111","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5899","GALIL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.GALIL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","112","9","117","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5885","HTTP_RECEIVER","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.HTTP_RECEIVER;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","118","9","123","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5893","HTTP_RETRIEVER","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.HTTP_RETRIEVER;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","124","9","129","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5901","HTTP_IMAGE","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.HTTP_IMAGE;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","130","9","135","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5919","INTERNAL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.INTERNAL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","136","9","141","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5917","JMX","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.JMX;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","142","9","147","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5909","M_BUS","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.M_BUS;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","148","9","153","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5889","META","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.META;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","154","9","159","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5877","MODBUS_IP","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.MODBUS_IP;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","160","9","165","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5875","MODBUS_SERIAL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.MODBUS_SERIAL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","166","9","171","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5897","NMEA","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.NMEA;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","172","9","177","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5887","ONE_WIRE","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.ONE_WIRE;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","178","9","183","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L759","OPC","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.OPC;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","185","9","190","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5911","OPEN_V_4_J","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.OPEN_V_4_J;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","191","9","196","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5913","PACHUBE","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.PACHUBE;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","197","9","202","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5915","PERSISTENT","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.PERSISTENT;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","203","9","208","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5895","POP3","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.POP3;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","209","9","214","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5881","SNMP","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.SNMP;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","215","9","220","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5879","SPINWAVE","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.SPINWAVE;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","221","9","226","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5883","SQL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.SQL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","227","9","232","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5093","VIRTUAL","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.VIRTUAL;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","233","9","238","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5905","VMSTAT","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.VMSTAT;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","239","9","244","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19490","id","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.id;I","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","252","9","252","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19492","key","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.key;Ljava/lang/String;","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","253","9","253","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19494","display","com.serotonin.mango.vo.dataSource.DataSourceVO$Type.display;Z","L573","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\DataSourceVO.java","254","9","254","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19599","TYPE","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.TYPE;Lcom/serotonin/mango/vo/dataSource/DataSourceVO$Type;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","51","5","51","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19606","EVENT_CODES","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.EVENT_CODES;Lcom/serotonin/mango/util/ExportCodes;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","69","5","69","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19614","host","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.host;Ljava/lang/String;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","89","5","90","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19616","port","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.port;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","91","5","92","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19618","keepAlive","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.keepAlive;Z","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","93","5","94","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19619","updatePeriods","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.updatePeriods;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","95","5","96","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19620","updatePeriodType","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.updatePeriodType;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","97","5","97","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19621","timeout","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.timeout;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","98","5","99","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19622","retries","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.retries;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","100","5","101","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19623","serialNumber","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.serialNumber;Ljava/lang/String;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","104","5","104","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19625","productionDate","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.productionDate;Ljava/lang/String;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","105","5","105","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19626","hardwareVersion","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.hardwareVersion;Ljava/lang/String;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","106","5","106","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19627","firmwareVersion","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.firmwareVersion;Ljava/lang/String;","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","107","5","107","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19670","serialVersionUID","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.serialVersionUID;J","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","240","5","240","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19676","version","com.serotonin.mango.vo.dataSource.ebro.EBI25DataSourceVO.version;I","L7551","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25DataSourceVO.java","241","5","241","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7573","TYPE_VALUE","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.TYPE_VALUE;I","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","51","5","51","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7575","TYPE_BATTERY","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.TYPE_BATTERY;I","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","52","5","52","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7577","TYPE_SIGNAL","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.TYPE_SIGNAL;I","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","53","5","53","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19688","TYPE_CODES","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.TYPE_CODES;Lcom/serotonin/mango/util/ExportCodes;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","55","5","55","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19699","index","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.index;I","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","99","5","100","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19695","type","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.type;I","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","101","5","101","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19700","serialNumber","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.serialNumber;Ljava/lang/String;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","102","5","102","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19701","productionDate","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.productionDate;Ljava/lang/String;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","103","5","103","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19702","calibrationDate","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.calibrationDate;Ljava/lang/String;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","104","5","104","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19703","hardwareVersion","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.hardwareVersion;Ljava/lang/String;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","105","5","105","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19704","firmwareVersion","com.serotonin.mango.vo.dataSource.ebro.EBI25PointLocatorVO.firmwareVersion;Ljava/lang/String;","L7590","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\ebro\EBI25PointLocatorVO.java","106","5","106","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
